id,POINT_Y,POINT_X
135664,53.37254873,-6.330810681
135665,53.37260914,-6.330884956
135666,53.37265178,-6.330923579
135667,53.37266599,-6.33098597
135668,53.37267665,-6.331084013
135669,53.37269442,-6.331137491
135670,53.37270686,-6.331220679
135671,53.37272996,-6.330587857
135672,53.37282235,-6.330632422
135673,53.37287565,-6.331562343
135674,53.37288631,-6.331532633
135675,53.37288987,-6.331452417
135676,53.37296332,-6.33167864
135677,53.37298109,-6.330825964
135678,53.37300774,-6.330692269
135679,53.37301307,-6.331663785
135680,53.37305749,-6.33170835
135681,53.37307881,-6.331640017
135682,53.37308592,-6.331313349
135683,53.37310013,-6.331503351
135684,53.37312146,-6.331063644
135685,53.37315877,-6.33090321
135686,53.37321029,-6.331684582
135687,53.37323517,-6.331758857
135688,53.37327603,-6.331571684
135689,53.37330979,-6.331414221
135690,53.37332934,-6.331280668
135691,53.37333467,-6.331744002
135692,53.37334355,-6.331794509
135693,53.3733471,-6.332112405
135694,53.37337553,-6.331117122
135695,53.37339507,-6.331782625
135696,53.37355271,-6.332160773
135697,53.3736198,-6.332210211
135698,53.37362662,-6.331972531
135699,53.37369371,-6.331801401
135700,53.37370281,-6.331953516
135701,53.37371418,-6.332234929
135702,53.37371759,-6.331869853
135703,53.37372896,-6.331464847
135704,53.37379605,-6.332246338
135705,53.37381652,-6.332061898
135706,53.37389156,-6.332088519
135707,53.37390521,-6.332265352
135708,53.37399049,-6.33211704
135709,53.37399277,-6.33228817
135710,53.3740735,-6.332153167
135711,53.37409056,-6.3323281
135712,53.37409965,-6.331983939
135713,53.37412417,-6.332023821
135714,53.37415423,-6.332191196
135715,53.37418835,-6.332352818
135716,53.3742054,-6.332215915
135717,53.37425856,-6.332228274
135718,53.3742742,-6.332373259
135719,53.37431826,-6.332266303
135720,53.37435806,-6.332261549
135721,53.36827509,-6.323986879
135722,53.36828504,-6.324520073
135723,53.36830459,-6.324074424
135724,53.36834723,-6.324035801
135725,53.36835967,-6.324124931
135726,53.3684041,-6.324371524
135727,53.36842293,-6.325037423
135728,53.3684343,-6.324442827
135729,53.36843963,-6.325132099
135730,53.36845385,-6.324528986
