Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
303559,303559,53.37072162,-6.182365756,POINT (-6.182365756 53.37072162),17,Dublin 5
303560,303560,53.37079853,-6.181999108,POINT (-6.181999108 53.37079853),17,Dublin 5
303561,303561,53.37084104,-6.17877711,POINT (-6.17877711 53.37084104),17,Dublin 5
303562,303562,53.37085823,-6.181547516,POINT (-6.181547516 53.37085823),17,Dublin 5
303563,303563,53.37087096,-6.178368652,POINT (-6.178368652 53.37087096),17,Dublin 5
303564,303564,53.3709015,-6.182434442,POINT (-6.182434442 53.3709015),17,Dublin 5
303565,303565,53.37092617,-6.177997287,POINT (-6.177997287 53.37092617),17,Dublin 5
303566,303566,53.37094637,-6.182355627,POINT (-6.182355627 53.37094637),17,Dublin 5
303567,303567,53.37095838,-6.182047106,POINT (-6.182047106 53.37095838),17,Dublin 5
303568,303568,53.37102866,-6.177929967,POINT (-6.177929967 53.37102866),17,Dublin 5
303569,303569,53.37103252,-6.178358576,POINT (-6.178358576 53.37103252),17,Dublin 5
303570,303570,53.3710345,-6.182103687,POINT (-6.182103687 53.3710345),17,Dublin 5
303571,303571,53.37103718,-6.17856707,POINT (-6.17856707 53.37103718),17,Dublin 5
303572,303572,53.37103741,-6.181490226,POINT (-6.181490226 53.37103741),17,Dublin 5
303573,303573,53.37104645,-6.182332837,POINT (-6.182332837 53.37104645),17,Dublin 5
303574,303574,53.37106556,-6.181398315,POINT (-6.181398315 53.37106556),17,Dublin 5
303575,303575,53.3710912,-6.178685789,POINT (-6.178685789 53.3710912),17,Dublin 5
303576,303576,53.37109973,-6.178913961,POINT (-6.178913961 53.37109973),17,Dublin 5
303577,303577,53.37111583,-6.179080317,POINT (-6.179080317 53.37111583),17,Dublin 5
