Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58428,58428,53.31607098,-6.290626609,POINT (-6.290626609 53.31607098),19,Dublin 6W
58429,58429,53.31607809,-6.290136394,POINT (-6.290136394 53.31607809),19,Dublin 6W
58430,58430,53.31608877,-6.290323567,POINT (-6.290323567 53.31608877),19,Dublin 6W
58431,58431,53.31609766,-6.290207698,POINT (-6.290207698 53.31609766),19,Dublin 6W
58432,58432,53.31611047,-6.291582081,POINT (-6.291582081 53.31611047),19,Dublin 6W
58433,58433,53.31612544,-6.291557094,POINT (-6.291557094 53.31612544),19,Dublin 6W
58434,58434,53.31615638,-6.290620667,POINT (-6.290620667 53.31615638),19,Dublin 6W
58435,58435,53.31616883,-6.29027306,POINT (-6.29027306 53.31616883),19,Dublin 6W
58436,58436,53.31617061,-6.29012451,POINT (-6.29012451 53.31617061),19,Dublin 6W
58437,58437,53.31617239,-6.291721124,POINT (-6.291721124 53.31617239),19,Dublin 6W
58438,58438,53.31618165,-6.291231591,POINT (-6.291231591 53.31618165),19,Dublin 6W
58439,58439,53.31620228,-6.291425213,POINT (-6.291425213 53.31620228),19,Dublin 6W
58440,58440,53.31621295,-6.291974253,POINT (-6.291974253 53.31621295),19,Dublin 6W
58441,58441,53.31621509,-6.291271909,POINT (-6.291271909 53.31621509),19,Dublin 6W
58442,58442,53.31624,-6.289732339,POINT (-6.289732339 53.31624),19,Dublin 6W
58443,58443,53.31624071,-6.292173904,POINT (-6.292173904 53.31624071),19,Dublin 6W
58444,58444,53.31626108,-6.291198236,POINT (-6.291198236 53.31626108),19,Dublin 6W
58445,58445,53.31627273,-6.291756776,POINT (-6.291756776 53.31627273),19,Dublin 6W
58446,58446,53.31628981,-6.29228086,POINT (-6.29228086 53.31628981),19,Dublin 6W
58447,58447,53.31629408,-6.29193147,POINT (-6.29193147 53.31629408),19,Dublin 6W
58448,58448,53.3163076,-6.290186901,POINT (-6.290186901 53.3163076),19,Dublin 6W
58449,58449,53.3163088,-6.291209038,POINT (-6.291209038 53.3163088),19,Dublin 6W
58450,58450,53.31631294,-6.289845237,POINT (-6.289845237 53.31631294),19,Dublin 6W
58451,58451,53.31633073,-6.289577847,POINT (-6.289577847 53.31633073),19,Dublin 6W
58452,58452,53.31634746,-6.292181034,POINT (-6.292181034 53.31634746),19,Dublin 6W
